channel,fetched_at,source_url,external_product_id,brand_name,product_name,model_code,detail_url,thumbnail_url,feature_tags_json,offer_count,rating,review_count,order_count,ranking_rank,metadata_json
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP67LNWA,교원웰스,웰스 슈퍼쿨링 정수기 듀오 (냉온정),WP67LNWA,https://www.ajd.co.kr/electronics/overview/4020/detail/2709,https://image.ajd.kr/PRODUCT_CODE/2aa0e8c8-24f6-4890-9419-46fba70382ac,"[""냉수"",""온수"",""정수""]",6,,23,,38,"{""totalScore"":85.8,""reviewCount"":23,""textBadges"":[""위생기능 46위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""6개"",""살균부위"":""코크"",""직수관 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":68,""편의기능"":80,""렌탈료"":100},""detailSn"":2709,""lowerCategorySn"":4020,""detailAverageScore"":85.8,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WD524V,LG전자,LG 퓨리케어 2025 오브제컬렉션 음성인식 정수기 (냉온정),WD524V,https://www.ajd.co.kr/electronics/overview/4020/detail/51433,https://image.ajd.kr/PRODUCT_CODE/45644dc6-9d4d-4806-96c5-6b8ec38924d1,"[""냉수"",""온수"",""정수""]",6,,9,,39,"{""totalScore"":85.6,""reviewCount"":9,""textBadges"":[""위생기능 50위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""9개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":84,""위생관리"":84,""편의기능"":100,""렌탈료"":80},""detailSn"":51433,""lowerCategorySn"":4020,""detailAverageScore"":87.7,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-ACSR1620SW,쿠쿠,쿠쿠 대용량 지하수 얼음정수기 10L (얼음냉온정/스탠드형),CP-ACSR1620SW,https://www.ajd.co.kr/electronics/overview/4020/detail/43116,https://image.ajd.kr/PRODUCT_CODE/d7622dfd-2d13-4226-a7df-761d5d900107,"[""냉수"",""온수"",""정수"",""얼음""]",2,,1,,40,"{""totalScore"":85.5,""reviewCount"":1,""textBadges"":[""위생기능 30위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터, 나노필터"",""필터개수"":""4개"",""편의기능"":""9개"",""살균부위"":""직수관, 얼음저장고, 코크"",""저수조 재질"":""-"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":84,""편의기능"":100,""렌탈료"":60},""detailSn"":43116,""lowerCategorySn"":4020,""detailAverageScore"":85.5,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WQ652NWR,교원웰스,웰스 슈퍼쿨링 직수 정수기 (냉정),WQ652NWR,https://www.ajd.co.kr/electronics/overview/4020/detail/3048,https://image.ajd.kr/PRODUCT_CODE/2c17dafd-4e86-4a9f-8fd6-3c3136500746,"[""냉수"",""정수""]",7,,107,,41,"{""totalScore"":85.5,""reviewCount"":107,""textBadges"":[""위생기능 35위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""11개"",""살균부위"":""코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":70,""편의기능"":100,""렌탈료"":80},""detailSn"":3048,""lowerCategorySn"":4020,""detailAverageScore"":87.6,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-F603HW/CP-F603HW(S),쿠쿠,쿠쿠 내추럴 워터 냉온정수기 5.2L (하프형),CP-F603HW/CP-F603HW(S),https://www.ajd.co.kr/electronics/overview/4020/detail/2870,https://image.ajd.kr/PRODUCT_CODE/25f25833-391f-436e-806f-16fd5f9403ed,"[""정수"",""냉수"",""온수""]",2,,26,,42,"{""totalScore"":85.4,""reviewCount"":26,""textBadges"":[""위생기능 33위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""중공사막"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""코크, 직수관, 저수조"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":78,""위생관리"":90,""편의기능"":70,""렌탈료"":100},""detailSn"":2870,""lowerCategorySn"":4020,""detailAverageScore"":85.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-WS601HW,쿠쿠,쿠쿠 인스퓨어 코크살균 냉온정수기 5.2L (하프형),CP-WS601HW,https://www.ajd.co.kr/electronics/overview/4020/detail/2728,https://image.ajd.kr/PRODUCT_CODE/0dea31e9-0b07-4f12-b947-07791121a333,"[""정수"",""냉수"",""온수""]",3,,0,,43,"{""totalScore"":85.3,""reviewCount"":0,""textBadges"":[""위생기능 36위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""4개"",""살균부위"":""코크"",""저수조 재질"":""-"",""분리세척"":""X"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":76,""편의기능"":70,""렌탈료"":100},""detailSn"":2728,""lowerCategorySn"":4020,""detailAverageScore"":85.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:RWP71110BABM/WM/RM,삼성,삼성 비스포크 메인 파우셋 (정수전용),RWP71110BABM/WM/RM,https://www.ajd.co.kr/electronics/overview/4020/detail/2923,https://image.ajd.kr/PRODUCT_CODE/db4118be-dc8e-4801-be11-d2f69fa5f6bc,"[""정수""]",3,,0,,44,"{""totalScore"":85,""reviewCount"":0,""textBadges"":[""위생기능 48위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""직수관"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":80.8,""위생관리"":85.2,""편의기능"":86.5,""렌탈료"":90},""detailSn"":2923,""lowerCategorySn"":4020,""detailAverageScore"":85,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-F603SW/CP-F603SW(S),쿠쿠,쿠쿠 내추럴 워터 냉온정수기 6.3L (스탠드형),CP-F603SW/CP-F603SW(S),https://www.ajd.co.kr/electronics/overview/4020/detail/2871,https://image.ajd.kr/PRODUCT_CODE/04351dcd-241f-4298-8a42-06f9c65fca52,"[""정수"",""냉수"",""온수""]",2,,19,,45,"{""totalScore"":85,""reviewCount"":19,""textBadges"":[""위생기능 52위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""중공사막"",""필터개수"":""3개"",""편의기능"":""5개"",""살균부위"":""코크, 저수조, 직수관"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":81,""위생관리"":82,""편의기능"":80,""렌탈료"":100},""detailSn"":2871,""lowerCategorySn"":4020,""detailAverageScore"":85,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-30C8460N,청호나이스,청호 자가관리 정수기 셀프 (냉정),WP-30C8460N,https://www.ajd.co.kr/electronics/overview/4020/detail/3074,https://image.ajd.kr/PRODUCT_CODE/780930ee-8f13-47e5-b330-403d67bb1b07,"[""정수"",""냉수""]",2,,1,,46,"{""totalScore"":84.6,""reviewCount"":1,""textBadges"":[""위생기능 13위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""4개"",""살균부위"":""직수관, 코크, 냉수관"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94.5,""위생관리"":89.2,""편의기능"":60,""렌탈료"":80},""detailSn"":3074,""lowerCategorySn"":4020,""detailAverageScore"":84.6,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-ACS1610SNW,쿠쿠,쿠쿠 대용량 초고온수 얼음정수기 10L (얼음냉온정/스탠드형),CP-ACS1610SNW,https://www.ajd.co.kr/electronics/overview/4020/detail/3181,https://image.ajd.kr/PRODUCT_CODE/5ae0dd02-5e7b-4b70-9bcf-c459c36b17b4,"[""냉수"",""온수"",""정수"",""얼음""]",2,,0,,47,"{""totalScore"":84,""reviewCount"":0,""textBadges"":[""위생기능 31위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""3개"",""편의기능"":""7개"",""살균부위"":""코크, 저수조"",""저수조 재질"":""-"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":97,""위생관리"":84,""편의기능"":90,""렌탈료"":60},""detailSn"":3181,""lowerCategorySn"":4020,""detailAverageScore"":84,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CP-X501SW,쿠쿠,쿠쿠 인스퓨어 슬림 냉온정수기 2.3L (스탠드형),CP-X501SW,https://www.ajd.co.kr/electronics/overview/4020/detail/2812,https://image.ajd.kr/PRODUCT_CODE/fe051e22-c453-4041-b5aa-1b50fe529e00,"[""정수"",""냉수"",""온수""]",2,,0,,48,"{""totalScore"":84,""reviewCount"":0,""textBadges"":[""위생기능 64위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""6개"",""살균부위"":""코크, 직수관"",""저수조 재질"":""-"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":68,""편의기능"":80,""렌탈료"":100},""detailSn"":2812,""lowerCategorySn"":4020,""detailAverageScore"":84,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:CGM-MWPI-2301,세라젬,세라젬 밸런스 이온수기 (냉온정),CGM-MWPI-2301,https://www.ajd.co.kr/electronics/overview/4020/detail/51501,https://image.ajd.kr/PRODUCT_CODE/f7f04705-c211-4338-8484-9c51ab1c084b,"[""냉수"",""온수"",""정수""]",1,,1,,49,"{""totalScore"":83.6,""reviewCount"":1,""textBadges"":[""위생기능 34위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""9개"",""살균부위"":""직수관, 코크"",""직수관 재질"":""PP"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":76,""편의기능"":100,""렌탈료"":60},""detailSn"":51501,""lowerCategorySn"":4020,""detailAverageScore"":85.7,""recommendLabel"":""★식약처 특허 알칼리 이온수기★""}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:HQPM11C(냉온정),현대큐밍,현대큐밍 더슬림 마이핏 정수기 (냉온정),HQPM11C(냉온정),https://www.ajd.co.kr/electronics/overview/4020/detail/2706,https://image.ajd.kr/PRODUCT_CODE/186f13f7-2aa0-4818-b079-08f327af9c7d,"[""정수"",""냉수"",""온수""]",9,,13,,50,"{""totalScore"":83.4,""reviewCount"":13,""textBadges"":[""위생기능 78위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""10개"",""살균부위"":""코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":100,""위생관리"":64,""편의기능"":100,""렌탈료"":80},""detailSn"":2706,""lowerCategorySn"":4020,""detailAverageScore"":83.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:P-B30CW,현대큐밍,현대큐밍 더퓨어 베이직 냉온정수기 4.25L (카운터),P-B30CW,https://www.ajd.co.kr/electronics/overview/4020/detail/2851,https://image.ajd.kr/PRODUCT_CODE/35d6cb5f-73b8-448b-a214-d1b2b3c01858,"[""냉수"",""온수"",""정수""]",3,,35,,51,"{""totalScore"":83.3,""reviewCount"":35,""textBadges"":[""저수조형 11위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":66,""편의기능"":80,""렌탈료"":100},""detailSn"":2851,""lowerCategorySn"":4020,""detailAverageScore"":83.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:P-B30SW,현대큐밍,현대큐밍 더퓨어 베이직 냉온정수기 4.25L (스탠드),P-B30SW,https://www.ajd.co.kr/electronics/overview/4020/detail/2843,https://image.ajd.kr/PRODUCT_CODE/b50c7d13-c567-4187-91cd-07f9414185d1,"[""냉수"",""온수"",""정수""]",3,,22,,52,"{""totalScore"":83.3,""reviewCount"":22,""textBadges"":[""저수조형 12위""],""specifications"":{""제품유형"":""스탠드형"",""정수타입"":""저수조형"",""필터종류"":""나노필터"",""필터개수"":""4개"",""편의기능"":""5개"",""살균부위"":""-"",""저수조 재질"":""스테인리스"",""분리세척"":""O"",""정량출수"":""X"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":94,""위생관리"":66,""편의기능"":80,""렌탈료"":100},""detailSn"":2843,""lowerCategorySn"":4020,""detailAverageScore"":83.3,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WD520VC,LG전자,LG 퓨리케어 25년형 오브제컬렉션 맞춤 lite 냉온정수기 (냉온정),WD520VC,https://www.ajd.co.kr/electronics/overview/4020/detail/51505,https://image.ajd.kr/PRODUCT_CODE/8cd1cfc5-2ec4-4607-b54c-ad3d8cbba199,"[""냉수"",""온수"",""정수""]",4,,21,,53,"{""totalScore"":83.3,""reviewCount"":21,""textBadges"":[""위생기능 71위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""2개"",""편의기능"":""11개"",""살균부위"":""코크, 직수관"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":81,""위생관리"":80,""편의기능"":100,""렌탈료"":80},""detailSn"":51505,""lowerCategorySn"":4020,""detailAverageScore"":85.4,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHP-3020,루헨스,루헨스 마이셀프 직수형 냉온정수기,WHP-3020,https://www.ajd.co.kr/electronics/overview/4020/detail/3114,https://image.ajd.kr/PRODUCT_CODE/97323a14-2c42-419f-aa0f-6e71a6666369,"[""냉수"",""정수""]",6,,0,,54,"{""totalScore"":83,""reviewCount"":0,""textBadges"":[""위생기능 62위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""6개"",""살균부위"":""코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":99,""위생관리"":68,""편의기능"":90,""렌탈료"":80},""detailSn"":3114,""lowerCategorySn"":4020,""detailAverageScore"":83,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:RWP71411BABM/WM/RM,삼성,삼성 비스포크 냉온정수기 메인파우셋,RWP71411BABM/WM/RM,https://www.ajd.co.kr/electronics/overview/4020/detail/2927,https://image.ajd.kr/PRODUCT_CODE/080977ab-9e5c-44bc-9b28-36213804a616,"[""냉수"",""온수"",""정수""]",5,,0,,55,"{""totalScore"":83,""reviewCount"":0,""textBadges"":[""위생기능 54위""],""specifications"":{""제품유형"":""언더싱크"",""정수타입"":""직수형"",""필터종류"":""중공사막"",""필터개수"":""3개"",""편의기능"":""8개"",""살균부위"":""직수관"",""직수관 재질"":""스테인리스"",""분리세척"":""X"",""정량출수"":""O"",""온수온도조절"":""O""},""scoreBreakdown"":{""정수성능"":80.8,""위생관리"":85.2,""편의기능"":86.5,""렌탈료"":80},""detailSn"":2927,""lowerCategorySn"":4020,""detailAverageScore"":83,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WP-60C90511M,청호나이스,청호나이스 아이스트리 플리 8.17L (냉온정),WP-60C90511M,https://www.ajd.co.kr/electronics/overview/4020/detail/43735,https://image.ajd.kr/PRODUCT_CODE/8f3b53d8-8c7b-46b4-aa60-b556e61305aa,"[""냉수"",""온수"",""정수""]",4,,7,,56,"{""totalScore"":82.9,""reviewCount"":7,""textBadges"":[""위생기능 82위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""저수조형"",""필터종류"":""역삼투압(RO)필터"",""필터개수"":""3개"",""편의기능"":""9개"",""살균부위"":""냉수관"",""저수조 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":96,""위생관리"":66,""편의기능"":100,""렌탈료"":80},""detailSn"":43735,""lowerCategorySn"":4020,""detailAverageScore"":82.9,""recommendLabel"":null}"
ajd,2026-03-27T05:00:16.167Z,https://www.ajd.co.kr/electronics/overview/2010-4020/ranking?tab=1,ajd:WHP-3030,루헨스,루헨스 마이셀프 직수형 냉정수기,WHP-3030,https://www.ajd.co.kr/electronics/overview/4020/detail/3064,https://image.ajd.kr/PRODUCT_CODE/bcd2590a-1535-4c03-8d39-171426ced1ba,"[""정수"",""냉수""]",6,,0,,57,"{""totalScore"":82.8,""reviewCount"":0,""textBadges"":[""위생기능 65위""],""specifications"":{""제품유형"":""데스크형"",""정수타입"":""직수형"",""필터종류"":""나노필터"",""필터개수"":""2개"",""편의기능"":""7개"",""살균부위"":""코크"",""직수관 재질"":""PP"",""분리세척"":""O"",""정량출수"":""O"",""온수온도조절"":""X""},""scoreBreakdown"":{""정수성능"":92.4,""위생관리"":72.5,""편의기능"":91.5,""렌탈료"":80},""detailSn"":3064,""lowerCategorySn"":4020,""detailAverageScore"":82.8,""recommendLabel"":null}"
