channel,fetched_at,source_url,external_product_id,external_offer_id,brand_name,product_name,model_code,product_detail_url,offer_url,public_monthly_fee,card_applied_monthly_fee,contract_term_months,management_type,promo_duration_months,post_promo_monthly_fee,support_pricing_model,support_amount,support_amount_min,support_amount_max,rating,review_count,order_count,ranking_rank,feature_tags_json,metadata_json
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2799,miso:2799:2800,SK매직,뉴슬림 플러스 UF,WPUTDC104RNW,https://miso.kr/booking/rental/water_purifier/WPUTDC104RNW,https://miso.kr/booking/rental/water_purifier/WPUTDC104RNW,23900,6900,60,visit,,,fixed_public,30000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":6,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2799,miso:2799:2815,SK매직,뉴슬림 플러스 UF,WPUTDC104RNW,https://miso.kr/booking/rental/water_purifier/WPUTDC104RNW,https://miso.kr/booking/rental/water_purifier/WPUTDC104RNW,19900,2900,60,visit,,,fixed_public,30000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":6,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2832,miso:2832:2833,SK매직,에코 미니,WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,18900,1900,60,self,,,fixed_public,20000,,,,,,,"[""정수""]","{""productMetadata"":{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2832,miso:2832:2852,SK매직,에코 미니,WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,16900,0,60,self,,,fixed_public,20000,,,,,,,"[""정수""]","{""productMetadata"":{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2832,miso:2832:2853,SK매직,에코 미니,WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,https://miso.kr/booking/rental/water_purifier/WPUGBC102SCE,15900,0,72,self,,,fixed_public,20000,,,,,,,"[""정수""]","{""productMetadata"":{""popularity"":4,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""정수"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2923,miso:2923:2924,청호,셀프 직수정수기,WP-30C9460BN,https://miso.kr/booking/rental/water_purifier/WP-30C9460BN,https://miso.kr/booking/rental/water_purifier/WP-30C9460BN,21900,6900,60,self,,,fixed_public,30000,,,,,,10,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":10,""listingTag"":""직수최저가"",""listingDescription"":""셀프관리로 가격🔻"",""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""오트밀 베이지""]},""offerMetadata"":{""maintenancePeriodMonths"":8,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#e5e1db"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:2923,miso:2923:2925,청호,셀프 직수정수기,WP-30C9460BN,https://miso.kr/booking/rental/water_purifier/WP-30C9460BN,https://miso.kr/booking/rental/water_purifier/WP-30C9460BN,19900,4900,60,self,,,fixed_public,30000,,,,,,10,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":10,""listingTag"":""직수최저가"",""listingDescription"":""셀프관리로 가격🔻"",""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""오트밀 베이지""]},""offerMetadata"":{""maintenancePeriodMonths"":8,""commitmentPeriodMonths"":60,""isRecommended"":true,""colorCode"":""#e5e1db"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3543,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,34900,21900,60,visit,,,fixed_public,250000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":6,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3547,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,28900,15900,60,visit,,,fixed_public,280000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":6,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3548,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,32900,19900,60,visit,,,fixed_public,220000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3549,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,26900,13900,60,visit,,,fixed_public,250000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3550,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,30900,17900,60,self,,,fixed_public,190000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":6,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3551,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,24900,11900,60,self,,,fixed_public,220000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":6,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3542,miso:3542:3552,교원웰스,슈퍼쿨링 II,WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,https://miso.kr/booking/rental/water_purifier/WT672NWA,21900,8900,72,self,,,fixed_public,250000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":6,""commitmentPeriodMonths"":72,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3553,miso:3553:3554,세스코,스마트핏 직수 냉온 정수기,EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,29900,14900,60,visit,,,fixed_public,180000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3553,miso:3553:3558,세스코,스마트핏 직수 냉온 정수기,EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,25900,10900,60,visit,,,fixed_public,200000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3553,miso:3553:3559,세스코,스마트핏 직수 냉온 정수기,EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,32900,17900,60,visit,,,fixed_public,160000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3553,miso:3553:3560,세스코,스마트핏 직수 냉온 정수기,EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,https://miso.kr/booking/rental/water_purifier/EW-200,28900,13900,60,visit,,,fixed_public,180000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""데스크형"",""purificationType"":""직수형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":12,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3561,miso:3561:3562,세스코,더슬림 더블 스탠드 냉온정수기,EWBS551,https://miso.kr/booking/rental/water_purifier/EWBS551,https://miso.kr/booking/rental/water_purifier/EWBS551,27900,12900,60,visit,,,fixed_public,140000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3561,miso:3561:3567,세스코,더슬림 더블 스탠드 냉온정수기,EWBS551,https://miso.kr/booking/rental/water_purifier/EWBS551,https://miso.kr/booking/rental/water_purifier/EWBS551,24900,9900,60,visit,,,fixed_public,140000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3568,miso:3568:3569,세스코,더슬림 스탠드 더블 RO 냉온정수기,EWES552,https://miso.kr/booking/rental/water_purifier/EWES552,https://miso.kr/booking/rental/water_purifier/EWES552,33900,18900,60,visit,,,fixed_public,200000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3568,miso:3568:3577,세스코,더슬림 스탠드 더블 RO 냉온정수기,EWES552,https://miso.kr/booking/rental/water_purifier/EWES552,https://miso.kr/booking/rental/water_purifier/EWES552,29900,14900,60,visit,,,fixed_public,200000,,,,,,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온정"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3578,miso:3578:3579,세스코,더맥스 스탠드 RO 냉온정수기,EWES752,https://miso.kr/booking/rental/water_purifier/EWES752,https://miso.kr/booking/rental/water_purifier/EWES752,36900,21900,60,visit,,,fixed_public,180000,,,,,,,"[""냉수"",""온수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":36,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
miso,2026-03-27T05:00:16.530Z,https://miso.kr/booking/rental/water_purifier,miso:3578,miso:3578:3588,세스코,더맥스 스탠드 RO 냉온정수기,EWES752,https://miso.kr/booking/rental/water_purifier/EWES752,https://miso.kr/booking/rental/water_purifier/EWES752,32900,17900,60,visit,,,fixed_public,120000,,,,,,,"[""냉수"",""온수""]","{""productMetadata"":{""popularity"":3,""listingRank"":null,""listingTag"":null,""listingDescription"":null,""formFactor"":""스텐드형"",""purificationType"":""탱크형"",""purifierFunctionsRaw"":""냉온"",""filterMethod"":null,""colorNames"":[""화이트""]},""offerMetadata"":{""maintenancePeriodMonths"":4,""commitmentPeriodMonths"":60,""isRecommended"":false,""colorCode"":""#FFFFFF"",""benefitEvidence"":""api_payback""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1522013399,rentre:1522013399:160000055570,쿠쿠,제로 100 슬림 냉온정 얼음정수기,CP-AHS100HEW(S),https://rentre.kr/product/1522013399,https://rentre.kr/product/1522013399,21950,,60,self,6,43900,hidden,,,,4.7,706,4000,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list""],""badges"":[""타사보상 혜택"",""BEST""],""rating"":4.7,""reviewCount"":706,""orderCount"":4000,""expectDiscountRate"":63,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":10000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":41900,""brandCode"":""CUCKOO"",""rentalCompany"":""쿠쿠""},""offerMetadata"":{""postPromoMonthlyFee"":43900,""promoDurationMonths"":6,""expectDiscountRate"":63,""affiliateCardDiscountAmount"":10000,""hasAffiliateCard"":true,""sections"":[""main_list""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":60,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":12,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1522013399,rentre:1522013399:160000055571,쿠쿠,제로 100 슬림 냉온정 얼음정수기,CP-AHS100HEW(S),https://rentre.kr/product/1522013399,https://rentre.kr/product/1522013399,24950,,60,self,6,49900,hidden,,,,4.7,706,4000,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list""],""badges"":[""타사보상 혜택"",""BEST""],""rating"":4.7,""reviewCount"":706,""orderCount"":4000,""expectDiscountRate"":63,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":10000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":41900,""brandCode"":""CUCKOO"",""rentalCompany"":""쿠쿠""},""offerMetadata"":{""postPromoMonthlyFee"":49900,""promoDurationMonths"":6,""expectDiscountRate"":62,""affiliateCardDiscountAmount"":10000,""hasAffiliateCard"":true,""sections"":[""main_list""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":36,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":12,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1522013399,rentre:1522013399:152201022849,쿠쿠,제로 100 슬림 냉온정 얼음정수기,CP-AHS100HEW(S),https://rentre.kr/product/1522013399,https://rentre.kr/product/1522013399,26450,,60,visit,6,52900,hidden,,,,4.7,706,4000,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list""],""badges"":[""타사보상 혜택"",""BEST""],""rating"":4.7,""reviewCount"":706,""orderCount"":4000,""expectDiscountRate"":63,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":10000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":41900,""brandCode"":""CUCKOO"",""rentalCompany"":""쿠쿠""},""offerMetadata"":{""postPromoMonthlyFee"":52900,""promoDurationMonths"":6,""expectDiscountRate"":61,""affiliateCardDiscountAmount"":10000,""hasAffiliateCard"":true,""sections"":[""main_list""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":36,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":4,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1522013399,rentre:1522013399:160000055569,쿠쿠,제로 100 슬림 냉온정 얼음정수기,CP-AHS100HEW(S),https://rentre.kr/product/1522013399,https://rentre.kr/product/1522013399,20950,,72,self,12,41900,hidden,,,,4.7,706,4000,,"[""얼음"",""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list""],""badges"":[""타사보상 혜택"",""BEST""],""rating"":4.7,""reviewCount"":706,""orderCount"":4000,""expectDiscountRate"":63,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":10000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":41900,""brandCode"":""CUCKOO"",""rentalCompany"":""쿠쿠""},""offerMetadata"":{""postPromoMonthlyFee"":41900,""promoDurationMonths"":12,""expectDiscountRate"":63,""affiliateCardDiscountAmount"":10000,""hasAffiliateCard"":true,""sections"":[""main_list""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":72,""ownershipTransferMonths"":72,""maintenanceCycleMonths"":12,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1600006842,rentre:1600006842:160000075167,코웨이,아이콘3 냉온정 정수기,CHP-7220N,https://rentre.kr/product/1600006842,https://rentre.kr/product/1600006842,16450,,60,self,6,32900,hidden,,,,4.9,112,1000,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list"",""new_arrivals""],""badges"":[""26년 2월 첫 공개!"",""스마트 무빙 파우셋"",""가로 16cm 초소형"",""실시간 UV살균"",""NEW""],""rating"":4.9,""reviewCount"":112,""orderCount"":1000,""expectDiscountRate"":56,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":15000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":28900,""brandCode"":""COWAY"",""rentalCompany"":""코웨이""},""offerMetadata"":{""postPromoMonthlyFee"":32900,""promoDurationMonths"":6,""expectDiscountRate"":55,""affiliateCardDiscountAmount"":15000,""hasAffiliateCard"":true,""sections"":[""main_list"",""new_arrivals""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":60,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":6,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1600006842,rentre:1600006842:160000075169,코웨이,아이콘3 냉온정 정수기,CHP-7220N,https://rentre.kr/product/1600006842,https://rentre.kr/product/1600006842,17950,,60,self,6,35900,hidden,,,,4.9,112,1000,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list"",""new_arrivals""],""badges"":[""26년 2월 첫 공개!"",""스마트 무빙 파우셋"",""가로 16cm 초소형"",""실시간 UV살균"",""NEW""],""rating"":4.9,""reviewCount"":112,""orderCount"":1000,""expectDiscountRate"":56,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":15000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":28900,""brandCode"":""COWAY"",""rentalCompany"":""코웨이""},""offerMetadata"":{""postPromoMonthlyFee"":35900,""promoDurationMonths"":6,""expectDiscountRate"":55,""affiliateCardDiscountAmount"":15000,""hasAffiliateCard"":true,""sections"":[""main_list"",""new_arrivals""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":36,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":6,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
rentre,2026-03-27T05:00:24.821Z,https://rentre.kr/water-purifier,rentre:1600006842,rentre:1600006842:160000075171,코웨이,아이콘3 냉온정 정수기,CHP-7220N,https://rentre.kr/product/1600006842,https://rentre.kr/product/1600006842,17950,,60,visit,6,35900,hidden,,,,4.9,112,1000,,"[""냉수"",""온수"",""정수""]","{""productMetadata"":{""sections"":[""main_list"",""new_arrivals""],""badges"":[""26년 2월 첫 공개!"",""스마트 무빙 파우셋"",""가로 16cm 초소형"",""실시간 UV살균"",""NEW""],""rating"":4.9,""reviewCount"":112,""orderCount"":1000,""expectDiscountRate"":56,""hasAffiliateCard"":true,""affiliateCardDiscountAmount"":15000,""isHalfPricePromotion"":true,""promoDurationMonths"":12,""postPromoMonthlyFee"":28900,""brandCode"":""COWAY"",""rentalCompany"":""코웨이""},""offerMetadata"":{""postPromoMonthlyFee"":35900,""promoDurationMonths"":6,""expectDiscountRate"":55,""affiliateCardDiscountAmount"":15000,""hasAffiliateCard"":true,""sections"":[""main_list"",""new_arrivals""],""benefitEvidence"":""api_payback_hidden"",""obligationTermMonths"":60,""ownershipTransferMonths"":60,""maintenanceCycleMonths"":4,""termDiscoverySource"":""proposal_badges"",""priceSource"":""list_api_by_term""}}"
